date,city,vehicle_count,avg_speed,congestion_level,temperature,heat_index,humidity,rainfall,aqi,air_quality_category,respiratory_cases,heat_related_cases,health_risk_score,risk_level
2025-08-28,Ahmedabad,497,10,High,19.0,22.2,81,0.0,253,Poor,85,0,0.7,High
2025-08-28,Hyderabad,461,14,High,28.7,31.7,74,0.0,210,Poor,94,0,0.71,High
2025-08-28,Lucknow,173,46,Medium,20.9,23.5,66,0.0,202,Poor,56,0,0.56,Medium
2025-08-28,Shimla,72,57,Low,19.9,21.5,39,0.0,78,Moderate,29,0,0.3,Low
2025-08-29,Delhi,291,33,Medium,33.0,35.7,68,0.0,235,Poor,77,4,0.68,Medium
2025-08-29,Bangalore,436,17,High,17.1,19.9,69,0.0,217,Poor,57,0,0.64,Medium
2025-08-29,Mumbai,331,29,Medium,31.7,34.0,57,4.1,208,Poor,69,5,0.64,Medium
2025-08-29,Chennai,363,25,High,32.4,34.3,47,18.4,204,Poor,90,4,0.73,High
2025-08-29,Ahmedabad,447,16,High,29.8,31.8,49,0.0,232,Poor,64,0,0.75,High
2025-08-29,Hyderabad,415,19,High,20.1,21.8,42,0.0,212,Poor,55,0,0.66,Medium
2025-08-29,Lucknow,362,25,High,18.6,21.6,75,0.0,225,Poor,80,0,0.66,Medium
2025-08-29,Shimla,110,53,Low,6.3,7.6,33,18.6,75,Moderate,33,0,0.2,Low
2025-08-30,Delhi,373,24,High,36.7,39.5,71,0.0,244,Poor,70,17,0.81,High
2025-08-30,Bangalore,188,45,Medium,29.3,30.6,32,0.0,127,Poor,57,0,0.51,Medium
2025-08-30,Mumbai,315,30,Medium,25.0,26.5,38,0.0,185,Poor,69,0,0.56,Medium
2025-08-30,Chennai,292,33,Medium,35.9,38.9,74,0.0,212,Poor,96,11,0.67,Medium
2025-08-30,Ahmedabad,272,35,Medium,26.4,29.7,83,0.0,217,Poor,99,0,0.62,Medium
2025-08-30,Hyderabad,405,20,High,36.5,38.3,45,0.0,209,Poor,59,11,0.76,High
2025-08-30,Lucknow,326,29,Medium,35.5,38.5,76,19.7,225,Poor,87,8,0.69,Medium
2025-08-30,Shimla,56,59,Low,4.1,7.3,79,0.0,57,Moderate,19,0,0.16,Low
2025-08-31,Delhi,232,40,Medium,31.0,34.1,78,0.0,231,Poor,68,1,0.66,Medium
2025-08-31,Bangalore,311,31,Medium,25.4,28.6,79,2.1,157,Poor,63,0,0.53,Medium
2025-08-31,Mumbai,283,34,Medium,27.9,30.2,57,12.4,198,Poor,69,0,0.6,Medium
2025-08-31,Chennai,475,13,High,35.8,37.9,53,19.7,240,Poor,80,21,0.8,High
2025-08-31,Ahmedabad,224,41,Medium,41.6,42.8,30,6.4,188,Poor,74,17,0.68,Medium
2025-08-31,Hyderabad,461,14,High,24.5,25.8,32,8.3,229,Poor,67,0,0.71,High
2025-08-31,Lucknow,303,32,Medium,21.7,24.2,63,11.4,231,Poor,67,0,0.6,Medium
2025-08-31,Shimla,61,59,Low,4.7,6.5,44,0.6,84,Moderate,32,0,0.2,Low
2025-09-01,Delhi,303,32,Medium,25.8,27.8,50,0.0,241,Poor,77,0,0.64,Medium
2025-09-01,Bangalore,157,48,Medium,22.2,25.6,84,19.7,132,Poor,34,0,0.47,Medium
2025-09-01,Mumbai,374,24,High,28.8,31.0,56,6.1,197,Poor,70,0,0.69,Medium
2025-09-01,Chennai,451,15,High,30.9,33.0,53,0.0,229,Poor,68,1,0.75,High
2025-09-01,Ahmedabad,463,14,High,35.0,37.4,61,0.0,268,Poor,122,13,0.83,High
2025-09-01,Hyderabad,214,42,Medium,27.2,30.5,82,0.0,160,Poor,58,0,0.54,Medium
2025-09-01,Lucknow,359,26,High,27.7,29.1,35,0.0,244,Poor,82,0,0.75,High
2025-09-01,Shimla,66,58,Low,10.9,12.5,41,0.0,58,Moderate,15,0,0.21,Low
2025-09-02,Delhi,330,29,Medium,16.0,18.3,58,0.0,238,Poor,71,0,0.57,Medium
2025-09-02,Bangalore,312,31,Medium,25.4,26.7,32,5.5,188,Poor,72,0,0.57,Medium
2025-09-02,Mumbai,273,35,Medium,32.8,34.5,43,9.1,170,Poor,44,8,0.6,Medium
2025-09-02,Chennai,520,10,High,32.7,34.1,36,0.0,271,Poor,115,8,0.82,High
2025-09-02,Ahmedabad,407,20,High,43.7,45.8,52,0.0,226,Poor,109,51,0.83,High
2025-09-02,Hyderabad,222,41,Medium,25.0,28.1,77,0.0,155,Poor,51,0,0.52,Medium
2025-09-02,Lucknow,342,27,Medium,14.7,16.0,33,3.5,251,Poor,74,0,0.58,Medium
2025-09-02,Shimla,106,54,Low,18.3,20.0,43,0.0,71,Moderate,26,0,0.28,Low
2025-09-03,Delhi,215,42,Medium,22.8,25.2,59,17.6,203,Poor,56,0,0.57,Medium
2025-09-03,Bangalore,258,37,Medium,23.4,24.7,33,0.0,138,Poor,44,0,0.49,Medium
2025-09-03,Mumbai,645,10,High,37.7,40.3,64,0.0,288,Poor,116,28,0.88,High
2025-09-03,Chennai,428,18,High,28.6,30.9,58,5.4,234,Poor,75,0,0.74,High
2025-09-03,Ahmedabad,493,11,High,26.2,29.4,80,0.0,272,Poor,108,0,0.78,High
2025-09-03,Hyderabad,287,34,Medium,24.6,26.9,57,0.0,188,Poor,82,0,0.56,Medium
2025-09-03,Lucknow,310,31,Medium,14.8,17.0,56,0.0,230,Poor,64,0,0.56,Medium
2025-09-03,Shimla,190,44,Medium,8.9,12.0,78,0.0,107,Poor,48,0,0.35,Low
2025-09-04,Delhi,237,39,Medium,16.3,19.1,70,7.0,220,Poor,96,0,0.55,Medium
2025-09-04,Bangalore,289,33,Medium,20.4,23.4,76,0.3,167,Poor,44,0,0.51,Medium
2025-09-04,Mumbai,484,12,High,23.2,25.9,67,0.0,229,Poor,85,0,0.7,High
2025-09-04,Chennai,375,24,High,40.2,42.2,51,0.0,208,Poor,72,21,0.79,High
2025-09-04,Ahmedabad,272,35,Medium,34.4,36.2,44,0.0,200,Poor,96,13,0.65,Medium
2025-09-04,Hyderabad,231,40,Medium,26.9,28.7,46,17.7,171,Poor,83,0,0.56,Medium
2025-09-04,Lucknow,305,32,Medium,14.4,16.4,50,0.0,209,Poor,74,0,0.52,Medium
2025-09-04,Shimla,142,50,Low,13.2,14.8,41,0.0,78,Moderate,33,0,0.25,Low
2025-09-05,Delhi,278,35,Medium,16.1,18.7,66,0.0,237,Poor,92,0,0.57,Medium
2025-09-05,Bangalore,358,26,High,16.5,18.7,56,0.0,171,Poor,46,0,0.58,Medium
2025-09-05,Mumbai,461,14,High,35.8,38.6,71,0.0,246,Poor,79,20,0.81,High
2025-09-05,Chennai,441,16,High,38.2,40.2,51,0.0,228,Poor,64,31,0.8,High
2025-09-05,Ahmedabad,319,30,Medium,25.4,27.0,39,15.9,199,Poor,72,0,0.58,Medium
2025-09-05,Hyderabad,271,35,Medium,35.3,38.1,70,0.0,176,Poor,60,15,0.62,Medium
2025-09-05,Lucknow,240,39,Medium,18.8,22.2,84,0.0,199,Poor,60,0,0.54,Medium
2025-09-05,Shimla,92,55,Low,22.1,25.3,81,8.7,98,Moderate,44,0,0.34,Low
2025-09-06,Delhi,397,21,High,22.2,24.7,63,0.0,246,Poor,66,0,0.72,High
2025-09-06,Bangalore,206,43,Medium,20.9,24.0,77,0.0,147,Poor,56,0,0.49,Medium
2025-09-06,Mumbai,518,10,High,35.2,36.4,30,0.0,236,Poor,85,12,0.79,High
2025-09-06,Chennai,263,36,Medium,26.3,28.3,50,0.0,208,Poor,74,0,0.6,Medium
2025-09-06,Ahmedabad,213,42,Medium,35.9,38.6,67,0.0,212,Poor,101,11,0.67,Medium
2025-09-06,Hyderabad,398,21,High,24.5,27.6,77,0.0,205,Poor,83,0,0.68,Medium
2025-09-06,Lucknow,400,21,High,36.6,38.8,54,0.0,261,Poor,103,23,0.83,High
2025-09-06,Shimla,96,55,Low,7.3,10.1,70,0.0,96,Moderate,35,0,0.24,Low
2025-09-07,Delhi,362,25,High,16.8,18.1,33,0.0,260,Poor,88,0,0.7,High
2025-09-07,Bangalore,401,21,High,30.2,33.2,74,0.0,190,Poor,51,0,0.69,Medium
2025-09-07,Mumbai,349,27,Medium,24.9,27.2,58,0.0,209,Poor,76,0,0.59,Medium
2025-09-07,Chennai,505,10,High,39.2,40.6,35,0.0,262,Poor,90,35,0.85,High
2025-09-07,Ahmedabad,443,16,High,30.7,33.6,72,15.0,235,Poor,98,2,0.76,High
2025-09-07,Hyderabad,341,28,Medium,40.1,42.1,49,12.2,193,Poor,73,38,0.67,Medium
2025-09-07,Lucknow,414,19,High,28.4,31.5,78,0.0,271,Poor,94,0,0.79,High
2025-09-07,Shimla,82,56,Low,9.3,12.5,81,0.0,92,Moderate,33,0,0.24,Low
2025-09-08,Delhi,254,37,Medium,22.0,24.5,62,0.0,226,Poor,94,0,0.6,Medium
2025-09-08,Bangalore,289,33,Medium,24.4,27.0,64,1.0,171,Poor,43,0,0.54,Medium
2025-09-08,Mumbai,429,18,High,33.8,36.7,72,0.0,247,Poor,64,10,0.79,High
2025-09-08,Chennai,411,20,High,29.2,32.2,76,4.7,224,Poor,105,0,0.73,High
2025-09-08,Ahmedabad,200,43,Medium,44.6,47.8,79,0.0,177,Poor,55,35,0.68,Medium
2025-09-08,Hyderabad,226,40,Medium,29.9,31.9,51,6.1,164,Poor,44,0,0.57,Medium
2025-09-08,Lucknow,279,34,Medium,12.4,15.5,78,0.0,222,Poor,96,0,0.53,Medium
2025-09-08,Shimla,121,52,Low,2.8,5.9,78,0.0,70,Moderate,22,0,0.17,Low
2025-09-09,Delhi,441,16,High,22.6,24.0,34,8.3,289,Poor,91,0,0.78,High
2025-09-09,Bangalore,393,22,High,24.1,26.4,58,0.0,181,Poor,71,0,0.64,Medium
2025-09-09,Mumbai,293,33,Medium,29.9,32.1,56,0.0,197,Poor,92,0,0.61,Medium
2025-09-09,Chennai,321,30,Medium,41.1,43.4,58,11.0,228,Poor,91,41,0.73,High
2025-09-09,Ahmedabad,420,19,High,38.6,41.6,76,0.0,246,Poor,66,34,0.83,High
2025-09-09,Hyderabad,307,31,Medium,32.9,34.6,43,0.0,187,Poor,77,4,0.62,Medium
2025-09-09,Lucknow,254,37,Medium,27.7,30.1,60,0.0,219,Poor,60,0,0.63,Medium
2025-09-09,Shimla,86,56,Low,27.2,30.0,70,0.0,94,Moderate,27,0,0.37,Low
2025-09-10,Delhi,484,12,High,34.9,37.6,67,0.0,272,Poor,87,11,0.84,High
2025-09-10,Bangalore,406,20,High,22.4,24.9,63,0.0,187,Poor,83,0,0.64,Medium
2025-09-10,Mumbai,609,10,High,29.2,32.0,71,0.0,273,Poor,120,0,0.8,High
2025-09-10,Chennai,365,25,High,37.5,40.3,71,0.0,204,Poor,66,14,0.76,High
2025-09-10,Ahmedabad,407,20,High,24.9,27.9,76,0.0,246,Poor,69,0,0.73,High
2025-09-10,Hyderabad,201,43,Medium,40.7,43.6,72,0.0,145,Poor,38,40,0.61,Medium
2025-09-10,Lucknow,255,37,Medium,29.4,30.7,33,0.0,230,Poor,85,0,0.65,Medium
2025-09-10,Shimla,157,48,Medium,9.4,11.8,60,0.0,103,Poor,46,0,0.35,Low
2025-09-11,Delhi,300,32,Medium,29.8,32.2,61,0.0,240,Poor,109,0,0.67,Medium
2025-09-11,Bangalore,165,47,Medium,26.4,29.0,65,1.3,147,Poor,40,0,0.52,Medium
2025-09-11,Mumbai,436,17,High,23.2,24.8,41,0.0,228,Poor,60,0,0.7,High
2025-09-11,Chennai,256,37,Medium,37.0,38.3,33,0.0,175,Poor,77,15,0.63,Medium
2025-09-11,Ahmedabad,479,12,High,36.4,39.8,84,0.0,249,Poor,116,24,0.81,High
2025-09-11,Hyderabad,454,15,High,35.7,38.1,59,0.0,203,Poor,98,18,0.75,High
2025-09-11,Lucknow,375,24,High,22.8,24.7,48,0.2,230,Poor,95,0,0.7,High
2025-09-11,Shimla,179,46,Medium,8.4,11.6,80,0.0,87,Moderate,43,0,0.32,Low
2025-09-12,Delhi,584,10,High,15.5,18.5,76,0.0,320,Poor,109,0,0.74,High
2025-09-12,Bangalore,329,29,Medium,32.6,34.6,49,0.0,170,Poor,77,4,0.59,Medium
2025-09-12,Mumbai,311,31,Medium,33.0,35.6,64,15.8,197,Poor,85,8,0.63,Medium
2025-09-12,Chennai,299,32,Medium,31.4,32.9,38,15.7,194,Poor,66,4,0.62,Medium
2025-09-12,Ahmedabad,199,43,Medium,42.7,44.7,51,0.0,189,Poor,49,42,0.69,Medium
2025-09-12,Hyderabad,353,26,High,36.2,37.5,32,0.0,195,Poor,72,9,0.74,High
2025-09-12,Lucknow,223,41,Medium,23.5,26.0,62,0.0,220,Poor,63,0,0.6,Medium
2025-09-12,Shimla,179,46,Medium,2.7,5.8,78,0.0,109,Poor,48,0,0.31,Low
2025-09-13,Delhi,257,37,Medium,30.1,33.1,75,0.0,232,Poor,71,0,0.66,Medium
2025-09-13,Bangalore,196,44,Medium,19.9,21.5,39,0.0,128,Poor,42,0,0.45,Medium
2025-09-13,Mumbai,298,32,Medium,27.7,29.2,37,0.0,188,Poor,47,0,0.59,Medium
2025-09-13,Chennai,370,24,High,41.3,43.0,42,0.0,208,Poor,84,29,0.79,High
2025-09-13,Ahmedabad,438,17,High,40.3,42.6,57,0.0,229,Poor,94,21,0.81,High
2025-09-13,Hyderabad,452,15,High,34.1,35.4,32,0.0,229,Poor,64,14,0.77,High
2025-09-13,Lucknow,215,42,Medium,36.2,38.6,59,0.0,202,Poor,74,18,0.66,Medium
2025-09-13,Shimla,78,57,Low,25.3,27.9,64,17.4,96,Moderate,31,0,0.36,Low
2025-09-14,Delhi,596,10,High,19.1,21.4,58,7.2,322,Poor,143,0,0.77,High
2025-09-14,Bangalore,281,34,Medium,26.2,28.0,46,0.0,170,Poor,58,0,0.55,Medium
2025-09-14,Mumbai,337,28,Medium,26.4,29.6,81,0.0,206,Poor,57,0,0.6,Medium
2025-09-14,Chennai,234,39,Medium,40.2,41.6,36,0.0,192,Poor,66,37,0.67,Medium
2025-09-14,Ahmedabad,262,36,Medium,41.3,43.3,50,12.1,214,Poor,84,25,0.71,High
2025-09-14,Hyderabad,334,28,Medium,22.1,25.2,78,0.0,186,Poor,81,0,0.55,Medium
2025-09-14,Lucknow,280,34,Medium,12.9,14.7,45,0.0,206,Poor,87,0,0.51,Medium
2025-09-14,Shimla,151,49,Medium,24.6,27.6,74,0.0,93,Moderate,28,0,0.44,Medium
2025-09-15,Delhi,313,31,Medium,25.7,28.6,72,0.0,237,Poor,98,0,0.64,Medium
2025-09-15,Bangalore,309,31,Medium,23.2,26.3,77,14.3,150,Poor,74,0,0.5,Medium
2025-09-15,Mumbai,389,22,High,36.8,39.6,69,15.6,219,Poor,70,10,0.78,High
2025-09-15,Chennai,409,20,High,38.3,40.5,55,0.0,223,Poor,77,18,0.79,High
2025-09-15,Ahmedabad,402,21,High,21.3,23.8,63,0.0,244,Poor,107,0,0.71,High
2025-09-15,Hyderabad,307,31,Medium,20.6,23.4,71,0.0,204,Poor,100,0,0.56,Medium
2025-09-15,Lucknow,403,21,High,15.8,17.2,34,6.3,246,Poor,106,0,0.67,Medium
2025-09-15,Shimla,63,58,Low,14.7,17.8,77,0.0,61,Moderate,24,0,0.24,Low
2025-09-16,Delhi,519,10,High,24.0,27.3,82,0.0,291,Poor,132,0,0.79,High
2025-09-16,Bangalore,408,20,High,32.4,34.0,41,0.0,203,Poor,89,4,0.73,High
2025-09-16,Mumbai,359,26,High,22.9,26.3,84,5.2,217,Poor,58,0,0.68,Medium
2025-09-16,Chennai,208,42,Medium,35.7,36.9,31,0.0,194,Poor,56,15,0.65,Medium
2025-09-16,Ahmedabad,287,34,Medium,28.0,30.7,68,10.1,220,Poor,89,0,0.63,Medium
2025-09-16,Hyderabad,266,36,Medium,23.7,26.1,60,0.0,180,Poor,60,0,0.55,Medium
2025-09-16,Lucknow,225,40,Medium,32.6,34.2,39,0.0,207,Poor,87,7,0.64,Medium
2025-09-16,Shimla,167,47,Medium,4.8,6.5,43,0.0,84,Moderate,36,0,0.29,Low
2025-09-17,Delhi,243,38,Medium,38.3,40.6,57,0.0,206,Poor,59,14,0.68,Medium
2025-09-17,Bangalore,241,39,Medium,18.9,22.1,81,0.0,133,Poor,55,0,0.45,Medium
2025-09-17,Mumbai,455,15,High,26.6,28.7,52,0.0,244,Poor,82,0,0.74,High
2025-09-17,Chennai,532,10,High,38.1,41.4,82,0.0,247,Poor,93,21,0.82,High
2025-09-17,Ahmedabad,221,41,Medium,42.9,45.8,72,11.6,203,Poor,72,38,0.71,High
2025-09-17,Hyderabad,360,25,High,23.2,25.9,67,0.0,186,Poor,78,0,0.64,Medium
2025-09-17,Lucknow,165,47,Medium,35.5,36.9,35,12.9,211,Poor,88,9,0.67,Medium
2025-09-17,Shimla,60,59,Low,9.2,11.6,60,0.0,71,Moderate,31,0,0.22,Low
2025-09-18,Delhi,582,10,High,30.3,33.3,75,0.0,297,Poor,134,1,0.84,High
2025-09-18,Bangalore,391,22,High,31.6,34.8,81,0.0,176,Poor,86,3,0.69,Medium
2025-09-18,Mumbai,608,10,High,36.9,39.8,72,0.0,272,Poor,124,15,0.85,High
2025-09-18,Chennai,389,22,High,32.4,34.1,43,0.0,208,Poor,56,7,0.73,High
2025-09-18,Ahmedabad,407,20,High,27.7,29.7,49,0.0,249,Poor,88,0,0.76,High
2025-09-18,Hyderabad,412,20,High,33.0,35.3,58,0.0,210,Poor,85,4,0.74,High
2025-09-18,Lucknow,178,46,Medium,32.0,34.7,68,16.8,207,Poor,84,5,0.64,Medium
2025-09-18,Shimla,189,44,Medium,3.1,6.2,78,0.0,111,Poor,43,0,0.32,Low
2025-09-19,Delhi,414,19,High,40.2,41.8,40,10.6,243,Poor,109,30,0.83,High
2025-09-19,Bangalore,300,32,Medium,22.4,25.6,79,0.0,168,Poor,72,0,0.52,Medium
2025-09-19,Mumbai,387,22,High,36.7,40.1,85,0.0,218,Poor,59,15,0.78,High
2025-09-19,Chennai,456,15,High,39.2,40.5,32,0.0,256,Poor,68,24,0.84,High
2025-09-19,Ahmedabad,492,11,High,32.1,33.8,43,0.0,263,Poor,78,7,0.8,High
2025-09-19,Hyderabad,255,37,Medium,20.2,22.4,56,0.0,163,Poor,66,0,0.5,Medium
2025-09-19,Lucknow,352,26,High,37.0,38.6,40,0.0,222,Poor,96,24,0.78,High
2025-09-19,Shimla,83,56,Low,21.9,24.3,61,13.0,62,Moderate,18,0,0.29,Low
2025-09-20,Delhi,457,15,High,23.9,26.7,69,0.0,289,Poor,131,0,0.78,High
2025-09-20,Bangalore,271,35,Medium,30.1,31.7,39,0.1,148,Poor,54,0,0.55,Medium
2025-09-20,Mumbai,593,10,High,36.5,39.9,84,0.0,259,Poor,99,18,0.83,High
2025-09-20,Chennai,261,36,Medium,39.7,41.7,51,0.0,195,Poor,75,33,0.67,Medium
2025-09-20,Ahmedabad,492,11,High,25.5,28.7,80,0.0,277,Poor,81,0,0.78,High
2025-09-20,Hyderabad,249,38,Medium,32.3,35.6,83,0.0,161,Poor,59,4,0.58,Medium
2025-09-20,Lucknow,222,41,Medium,13.8,16.8,76,0.0,195,Poor,64,0,0.5,Medium
2025-09-20,Shimla,190,44,Medium,24.0,26.0,49,0.0,105,Poor,34,0,0.45,Medium
2025-09-21,Delhi,437,17,High,34.6,35.8,30,0.0,249,Poor,112,11,0.8,High
2025-09-21,Bangalore,203,43,Medium,33.0,34.6,40,0.0,128,Poor,53,7,0.54,Medium
2025-09-21,Mumbai,415,19,High,38.0,40.0,49,0.0,230,Poor,97,23,0.8,High
2025-09-21,Chennai,258,37,Medium,25.7,27.6,47,0.0,174,Poor,80,0,0.55,Medium
2025-09-21,Ahmedabad,467,14,High,37.7,40.5,71,0.0,275,Poor,101,28,0.86,High
2025-09-21,Hyderabad,375,24,High,32.6,35.2,66,0.0,184,Poor,91,10,0.7,High
2025-09-21,Lucknow,240,39,Medium,38.0,39.4,35,18.8,226,Poor,64,28,0.7,High
2025-09-21,Shimla,169,47,Medium,25.5,28.2,68,12.0,90,Moderate,44,0,0.44,Medium
2025-09-22,Delhi,205,43,Medium,38.4,40.0,39,0.0,191,Poor,88,29,0.66,Medium
2025-09-22,Bangalore,372,24,High,24.5,27.6,78,0.0,172,Poor,74,0,0.63,Medium
2025-09-22,Mumbai,527,10,High,33.4,35.0,40,0.0,234,Poor,104,11,0.77,High
2025-09-22,Chennai,550,10,High,28.2,30.9,68,0.0,264,Poor,107,0,0.78,High
2025-09-22,Ahmedabad,222,41,Medium,35.7,37.5,44,0.0,202,Poor,92,19,0.66,Medium
2025-09-22,Hyderabad,190,44,Medium,21.8,24.5,68,10.0,160,Poor,63,0,0.51,Medium
2025-09-22,Lucknow,419,19,High,17.8,19.5,42,0.0,249,Poor,90,0,0.69,Medium
2025-09-22,Shimla,120,52,Low,16.3,18.7,61,0.0,82,Moderate,30,0,0.28,Low
2025-09-23,Delhi,378,23,High,40.1,41.7,41,0.0,261,Poor,79,28,0.86,High
2025-09-23,Bangalore,184,45,Medium,21.0,23.8,70,0.0,132,Poor,42,0,0.47,Medium
2025-09-23,Mumbai,618,10,High,26.3,28.3,51,10.8,271,Poor,120,0,0.78,High
2025-09-23,Chennai,346,27,Medium,35.2,37.7,63,5.8,236,Poor,61,9,0.7,High
2025-09-23,Ahmedabad,184,45,Medium,32.4,34.3,48,0.0,199,Poor,82,6,0.63,Medium
2025-09-23,Hyderabad,230,40,Medium,31.8,33.2,35,11.1,153,Poor,58,6,0.57,Medium
2025-09-23,Lucknow,369,24,High,19.3,22.5,79,0.0,251,Poor,101,0,0.7,High
2025-09-23,Shimla,179,46,Medium,14.8,18.0,79,0.0,121,Poor,48,0,0.41,Medium
2025-09-24,Delhi,560,10,High,15.2,17.6,59,0.0,314,Poor,123,0,0.74,High
2025-09-24,Bangalore,364,25,High,28.5,31.2,68,0.0,196,Poor,57,0,0.69,Medium
2025-09-24,Mumbai,391,22,High,23.9,26.5,65,0.0,226,Poor,96,0,0.7,High
2025-09-24,Chennai,206,43,Medium,39.0,42.0,76,0.0,201,Poor,65,34,0.68,Medium
2025-09-24,Ahmedabad,466,14,High,38.9,41.9,75,0.0,243,Poor,87,18,0.82,High
2025-09-24,Hyderabad,270,35,Medium,26.9,30.3,84,0.0,195,Poor,85,0,0.59,Medium
2025-09-24,Lucknow,184,45,Medium,21.8,25.0,81,0.0,189,Poor,57,0,0.55,Medium
2025-09-24,Shimla,144,49,Low,22.3,23.7,35,15.9,87,Moderate,27,0,0.32,Low
2025-09-25,Delhi,553,10,High,28.1,31.1,74,0.0,290,Poor,132,0,0.81,High
2025-09-25,Bangalore,155,48,Medium,29.0,31.6,64,18.5,116,Poor,42,0,0.5,Medium
2025-09-25,Mumbai,613,10,High,26.5,29.1,64,0.0,277,Poor,138,0,0.79,High
2025-09-25,Chennai,369,24,High,39.5,41.4,48,0.0,223,Poor,80,35,0.8,High
2025-09-25,Ahmedabad,480,12,High,24.2,27.5,83,0.0,273,Poor,103,0,0.77,High
2025-09-25,Hyderabad,325,29,Medium,28.7,31.7,75,0.0,184,Poor,82,0,0.59,Medium
2025-09-25,Lucknow,215,42,Medium,37.7,41.0,83,0.0,197,Poor,73,12,0.66,Medium
2025-09-25,Shimla,170,47,Medium,27.0,29.3,58,0.0,113,Poor,42,0,0.48,Medium
2025-09-26,Delhi,456,15,High,30.8,33.7,72,6.0,275,Poor,119,3,0.81,High
2025-09-26,Bangalore,335,28,Medium,21.3,23.1,46,0.0,163,Poor,49,0,0.51,Medium
2025-09-26,Mumbai,267,36,Medium,22.8,26.1,82,6.9,206,Poor,93,0,0.58,Medium
2025-09-26,Chennai,530,10,High,31.7,33.5,46,0.0,271,Poor,111,4,0.81,High
2025-09-26,Ahmedabad,438,17,High,42.2,44.6,60,0.0,251,Poor,120,27,0.86,High
2025-09-26,Hyderabad,432,17,High,21.0,23.4,59,0.0,234,Poor,67,0,0.69,Medium
2025-09-26,Lucknow,303,32,Medium,14.2,15.4,30,0.0,207,Poor,52,0,0.52,Medium
2025-09-26,Shimla,121,52,Low,20.1,23.3,79,0.0,107,Poor,36,0,0.34,Low
2025-09-27,Delhi,456,15,High,39.0,40.3,33,0.0,283,Poor,103,19,0.88,High
2025-09-27,Bangalore,324,29,Medium,22.9,24.6,42,0.0,182,Poor,51,0,0.55,Medium
2025-09-27,Mumbai,280,34,Medium,23.8,25.2,36,0.0,173,Poor,79,0,0.54,Medium
2025-09-27,Chennai,416,19,High,28.4,31.3,73,0.0,251,Poor,111,0,0.76,High
2025-09-27,Ahmedabad,242,39,Medium,36.0,37.4,36,0.0,196,Poor,88,15,0.65,Medium
2025-09-27,Hyderabad,355,26,High,21.8,23.2,35,0.0,208,Poor,62,0,0.66,Medium
2025-09-27,Lucknow,256,37,Medium,20.8,24.2,85,0.0,215,Poor,62,0,0.58,Medium
2025-09-27,Shimla,63,58,Low,2.9,5.7,71,0.0,83,Moderate,24,0,0.19,Low
2025-09-28,Delhi,351,26,High,35.0,36.8,44,0.0,227,Poor,63,9,0.78,High
2025-09-28,Bangalore,436,17,High,25.9,27.4,37,0.0,181,Poor,63,0,0.65,Medium
2025-09-28,Mumbai,475,13,High,29.0,31.8,70,16.8,232,Poor,78,0,0.74,High
2025-09-28,Chennai,371,24,High,39.4,41.2,46,8.4,224,Poor,58,32,0.8,High
2025-09-28,Ahmedabad,261,36,Medium,38.8,41.2,59,0.0,220,Poor,93,30,0.7,High
2025-09-28,Hyderabad,277,35,Medium,32.8,34.8,49,0.0,160,Poor,47,6,0.58,Medium
2025-09-28,Lucknow,300,32,Medium,31.0,33.7,67,0.0,224,Poor,107,3,0.66,Medium
2025-09-28,Shimla,191,44,Medium,10.0,11.2,30,0.0,124,Poor,40,0,0.38,Low
2025-09-29,Delhi,274,35,Medium,22.3,24.0,42,0.0,231,Poor,72,0,0.61,Medium
2025-09-29,Bangalore,322,30,Medium,29.9,33.3,84,0.0,186,Poor,82,0,0.6,Medium
2025-09-29,Mumbai,300,32,Medium,33.9,36.5,65,0.0,208,Poor,87,8,0.65,Medium
2025-09-29,Chennai,378,23,High,37.9,40.7,71,4.2,208,Poor,95,19,0.77,High
2025-09-29,Ahmedabad,292,33,Medium,20.6,23.8,80,0.0,204,Poor,91,0,0.56,Medium
2025-09-29,Hyderabad,259,37,Medium,20.1,21.5,36,0.0,162,Poor,63,0,0.5,Medium
2025-09-29,Lucknow,275,35,Medium,18.5,20.4,48,0.0,198,Poor,61,0,0.54,Medium
2025-09-29,Shimla,152,49,Medium,14.2,16.5,57,0.0,99,Moderate,38,0,0.38,Low
2025-09-30,Delhi,537,10,High,40.3,42.9,64,0.0,313,Poor,117,37,0.91,High
2025-09-30,Bangalore,429,18,High,28.1,30.7,64,3.8,180,Poor,58,0,0.67,Medium
2025-09-30,Mumbai,559,10,High,33.0,35.8,70,17.0,277,Poor,81,4,0.83,High
2025-09-30,Chennai,380,23,High,41.0,44.4,84,1.9,214,Poor,91,17,0.8,High
2025-09-30,Ahmedabad,379,23,High,44.9,47.5,66,0.0,222,Poor,82,39,0.84,High
2025-09-30,Hyderabad,461,14,High,22.2,25.2,75,0.0,237,Poor,116,0,0.7,High
2025-09-30,Lucknow,405,20,High,15.6,18.3,67,4.0,251,Poor,110,0,0.68,Medium
2025-09-30,Shimla,119,52,Low,12.1,15.2,78,0.0,107,Poor,27,0,0.28,Low
2025-10-01,Delhi,491,11,High,15.2,17.1,48,0.0,267,Poor,86,0,0.7,High
2025-10-01,Bangalore,261,36,Medium,27.8,29.9,52,0.0,149,Poor,47,0,0.53,Medium
2025-10-01,Mumbai,422,19,High,26.8,29.1,58,0.0,227,Poor,75,0,0.72,High
